POSITION	NAME	AFFINITY
1628	ZINC000006523722	-7.7
1629	aloesaponarin_I	-7.7
1630	baptifoline	-7.7
1631	"1,10-diepicubenol"	-7.7
1632	"11beta,13-dihydroanhydroverlotorin"	-7.7
1633	desmethylaltenusin	-7.7
1634	ZINC000013328057	-7.7
1635	"4alpha-hydroxy-guaia-1,12-dien-8beta,11-olide"	-7.7
1636	beta-bourbonene	-7.7
1637	"(4alpha,5alpha,8beta,10beta)-4,10-dihydroxy-1,11(13)-guaidien-12,8-olide"	-7.7
1638	"ent-3beta,7alpha,18-trihydroxykaur-16-ene"	-7.7
1639	"2-methoxy-8,12-epoxygermacra-1(10),7,11-trien-6-one"	-7.7
1640	xanthanol	-7.7
1641	patchoulane	-7.7
1642	8-epi-inuviscolide	-7.7
1643	arteludovicinolide-A	-7.7
1644	isofoliosone	-7.7
1645	sinuleptolide	-7.6
1646	ZINC000095486064	-7.6
1647	ZINC000015217320	-7.6
1648	ZINC000100003050	-7.6
1649	"4beta,9alpha-dihydroxy-6alpha-p-hydroxybenzoyldauc-7-ene"	-7.6
1650	6alpha-hydroxyneopulchellin	-7.6
1651	clivonidine	-7.6
1652	"8alpha-O-(4-hydroxy-2-methylenebutanoyloxy)-11beta,13-_dihydro-4-epi-sonchucarpolide"	-7.6
1653	ilicic_acid	-7.6
1654	"5-hydroxy-5,6-secocaryophyllen-6-one"	-7.6
1655	"3beta-acetyloxy-1alpha,13-dihydroxygermacra-4,7(11),9-trien-6alpha,12-olide"	-7.6
1656	adenosine	-7.6
1657	akhdartriol	-7.6
1658	sesartemin	-7.6
1659	3-oxo-gamma-costic_acid_methyl_ester	-7.6
1660	3-hydroxy-6-isobutyryloxytropane	-7.6
1661	"(Z)-(1R,2S)-1-acetoxy-1-(4-methoxybenzo[d][1,3]dioxol-6-yl)propan-2-yl_2-methylbut-2-enoate"	-7.6
1662	delta-cadinol	-7.6
1663	securinine	-7.6
1664	3-n-butyl_phthalide	-7.6
1665	tolerestat	-7.6
1666	glaucine	-7.6
1667	"5alpha-hydroxy-11,13-dihydroreynosin"	-7.6
1668	"(E)-ethyl-3,7-dimethyl-3,6-octadienoate"	-7.6
1669	galanthine	-7.6
1670	leptosphaerin_D	-7.6
1671	3beta-methoxy_isocostic_acid	-7.6
1672	"6alpha-acetoxy-1beta-hydroxyguaia-4(15),10(14),11(13)-trien-8alpha,12-olide"	-7.6
1673	inuloxin_A	-7.6
1674	cedrol	-7.6
1675	gamma-acoradiene	-7.6
1676	beta-cubebene	-7.6
1677	rosifoliol	-7.6
1678	isoferulic_acid	-7.6
1679	cis-muurola-5-en-4-alpha-ol	-7.6
1680	12-epi-montanin_B	-7.6
1681	ZINC000030726889	-7.6
1682	preizizaene	-7.6
1683	"5,8-dihydroxy-1-methylnaphtho[2,3c]furan-4,9-dione"	-7.6
1684	3beta-acetoxyoplodiol	-7.6
1685	aloesin	-7.6
1686	"14-hydroxy-11,13-dihydrohypocretenoldi-beta-D-glucopyranoside"	-7.6
1687	"(1R,5S,8R,10S,11R)-11-hydroxy-1-isoprenyl-8-methyl-3,6-dioxo-5,8-epoxycyclotetradec-12-ene_10,12-carbolactone"	-7.6
1688	ZINC000011535640	-7.6
1689	"8beta-hydroxy-1-oxo-eudesm-4-en-6alpha,7beta,11betaH-12,6-olide"	-7.6
1690	gypsogenin	-7.6
1691	18-hydroxy-cis-clerodan-3-ene-15-oic_acid	-7.6
1692	(E)-solanone	-7.6
1693	"1beta,8alpha-dihydroxyeremophil-7(11),9-dien-8beta,12-olide"	-7.6
1694	3alpha-methoxy_isocostic_acid	-7.6
1695	"4-oxo-germacra-1(10)-en-12,6beta-olide"	-7.6
1696	"8alphaO-(4-hydroxy-2-methylenebutanoyloxy)-11beta,13-dihydrosonchucarpolide"	-7.6
1697	"1beta,3beta-dihydroxy-7alpha,11betaH-germacra-4Z,1(14)-dien-12,6alpha-olide"	-7.6
1698	10-hydroxylancerodiol-6-benzoate	-7.6
1699	alpha-cyperone	-7.6
1700	ZINC000013232672	-7.6
1701	5-pentyl-3-methoxy-N-butylaniline	-7.6
1702	lactucin	-7.6
1703	"(2S)-5,7-dimethoxy-8-(3-hydroxy-3-methylbut-1Z-enyl)flavanone"	-7.6
1704	7alpha-acetoxyugandensolide	-7.6
1705	"8alpha-isobutanoyloxy-1alpha,4alpha,10alpha-trihydroxy-11,13-dehydroguaia-2-en-6alpha,12-olide"	-7.6
1706	18-hydroxyrosane	-7.6
1707	(+)-vasicine	-7.6
1708	"6alpha-acetoxy-1alpha-hydroxyguaia-4(15),10(14),11(13)-trien-8alpha,12-olide"	-7.6
1709	gaboroquinone_B	-7.6
1710	"9-methoxy-2,2-dimethyl-2H-benzo[h]chromene-7,10-diol"	-7.6
1711	pseudolycorine	-7.6
1712	voacangine	-7.6
1713	magnoflorine	-7.6
1714	ZINC000095486099	-7.6
1715	"1beta,8alpha-dihydroxygermacra-4,10(14),11(13)-trien-6alpha,12-olide"	-7.6
1716	N-acetylcytisine	-7.6
1717	ZINC000028278668	-7.6
1718	ZINC000015250727	-7.6
1719	"7alpha,18-diacetoxyabiet-8(14)-en-13beta-ol"	-7.6
1720	"4(13),7-coloratadiene-12,11-olide"	-7.6
1721	dankamide	-7.6
1722	"13,17-dihydroxy-labda-8,14-diene-17-O-xylopyranoside"	-7.6
1723	4'-hydroxylittorine	-7.6
1724	herniarine	-7.6
1725	"3,4-dimethyl_cinnoline"	-7.6
1726	5alpha-[2-(beta-D-glucopyranosyloxy)ethyl]-4alpha-hydroxymethyl-3-methylcyclopent-2-en-1-one	-7.6
1727	guaiol	-7.6
1728	"6,11,12,16-tetrahydroxy-5,8,11,13-abietatetra-en-7-one"	-7.6
1729	ethyl_trans-cinnamate	-7.6
1730	"4alpha-hydroxy-1-oxoeudesman-2-en-6alpha,12-olide"	-7.6
1731	sclerophytin_A	-7.6
1732	N-methylcorydine	-7.6
1733	reynosin	-7.6
1734	lupanine	-7.6
1735	"3,9-diacetoxy-13-hydroxy-1(10),4,7(11)-germacra-trien-12,6-olide"	-7.6
1736	ZINC000095486114	-7.6
1737	"4alpha,10beta-dihydroxy-2-oxo-guaia-1(5)-en-6alpha,12-olide"	-7.6
1738	"5alpha-hydroxy-10,14alphaH-dihydroinuviscolide"	-7.6
1739	delcosine	-7.6
1740	"3beta-angeloyloxy-6beta,10beta-dihydroxy-8beta-methoxyeremophilenolide"	-7.6
1741	solstitalin	-7.6
1742	abietic_acid	-7.6
1743	lepadiformine_C	-7.6
1744	xanthotoxol	-7.6
1745	7-O-methylaloesin	-7.6
1746	stevensine	-7.6
1747	cis-muurola-5-en-4-beta-ol	-7.6
1748	cynarascoloside_B	-7.6
1749	elgonene_I	-7.6
1750	"6beta-isobutoyloxy-1alpha,4alpha-epoxy-9alpha-hydroxyeudesm-11(13)-en-5beta,7alpha,8alpha,12-olide"	-7.6
1751	"15,16,17-trihydroxy-7-oxopimar-8(9)-ene"	-7.6
1752	18-hydroxy-3-deoxyhugorosenone	-7.6
1753	13-O-desacetyl-1beta-hydroxy-isoafraglaucolide	-7.6
1754	phellidine_D	-7.6
1755	seco-isoerivanin_pseudo_acid	-7.6
1756	wortmannin_C	-7.6
1757	nobilisitine_B	-7.6
1758	"1-oxo-8alpha-methoxy-10alphaH-eremophil-7(11)-en-8beta,12-lactam"	-7.6
1759	"1(10),15-rosadiene-2beta,3beta-diol"	-7.6
1760	teferin	-7.6
1761	"5,8-dimethoxy-2-(3'-methoxyphenyl)-3-propyl-1H-quinolin-4-_one"	-7.6
1762	"1beta,9beta-dihydroxyeudesm-3-en-5alpha,6beta,11betaH-12,6-olide"	-7.6
1763	6-methoxyhamiltone_A	-7.6
1764	alternariol_5-O-methyl_ether	-7.6
1765	"7alpha,14alpha,18-triacetoxy-8,15-isopimaradien-1alpha-ol"	-7.6
1766	kaempferol-3-rhamnoside	-7.6
1767	amorphaquinone	-7.6
1768	"2,6-di-C-methyl-dinicotinic_acid_3,5-diethyl_ester"	-7.5
1769	methyl_trans-cinnamate	-7.5
1770	"p-menth-3-ene-1,2-diol"	-7.5
1771	"15-O-beta-D-glucopyranosyl-11beta,13-dihydrourospermal_A"	-7.5
1772	ZINC000095486097	-7.5
1773	"4beta,6beta,10beta-trihydroxy-1alpha,5beta(H)-guaiane"	-7.5
1774	calystegine_B2	-7.5
1775	fumarofine	-7.5
1776	alpha-copaene	-7.5
1777	fonsecin	-7.5
1778	"1beta,9alpha-dihydroxyeudesm-3,11(13)-dien-5alpha,7alphaH-12,6-olide"	-7.5
1779	4-epicubenol	-7.5
1780	9-deoxymuzigadial	-7.5
1781	dihydroridentin	-7.5
1782	madiaol	-7.5
1783	8alpha-[2'-hydroxymethyl-2'-butenoyloxy]-dehydromelitensin	-7.5
1784	beta-copaene	-7.5
1785	"4beta,8beta-dihydroxy-6alpha-(4-hydroxy-3-methoxybenzoyl)-dauc-9-ene"	-7.5
1786	mzikonone	-7.5
1787	corydine	-7.5
1788	ZINC000095485901	-7.5
1789	viridiflorine	-7.5
1790	deoxycaesaldekarin_C	-7.5
1791	loganin	-7.5
1792	15-O-beta-D-glucopyranosylurospermal_A	-7.5
1793	santamarin	-7.5
1794	methyl_angolensate	-7.5
1795	"3,7-dimethyloct-6-en-1-yl_propanoate"	-7.5
1796	ZINC000095485952	-7.5
1797	sweroside	-7.5
1798	6alpha-p-hydroxybenzoyloxy-4beta-hydroxydauc-8-ene-10-one	-7.5
1799	"pimara-8(14),15-dien-3beta,18-diol"	-7.5
1800	hymenin	-7.5
1801	4-epicubebol	-7.5
1802	"1beta,9beta-dihydroxyeudesm-4(15)-en-5alpha,6beta,11betaH-12,6-olide"	-7.5
1803	"4beta-dihydroxy-5alpha(H)-guaia-1(2),11(13)-dien-8alpha,12-olide"	-7.5
1804	ZINC000095486270	-7.5
1805	deacetylherbolide_D	-7.5
1806	ZINC000040873959	-7.5
1807	15alpha-hydroxymansumbinone	-7.5
1808	carviolin	-7.5
1809	crinamine	-7.5
1810	"1beta,9alpha-dihydroxyeudesm-4(15),11(13)-dien-5alpha,7alphaH-12,6-olide"	-7.5
1811	"4beta,9alpha-dihydroxy-6alpha-(4-hydroxy-3-methoxybenzoyl)-dauc-7-ene"	-7.5
1812	eudesm-7(11)-en-4-ol	-7.5
1813	ZINC000014645872	-7.5
1814	"eudesm-3-ene-1,6-diol"	-7.5
1815	hypoestenone	-7.5
1816	phloroglucinol_iV	-7.5
1817	phellidine_E	-7.5
1818	ZINC000014435312	-7.5
1819	"1beta,6alpha-dihydroxyeudesma-4(15),11(13)-dien-8alpha,12-olide"	-7.5
1820	coniferyl_alcohol	-7.5
1821	ZINC000095486105	-7.5
1822	"1beta,3beta-dihydroxy-7alpha,11alpha-germacra-4Z,10(14)-dien-12,6alpha-olide"	-7.5
1823	matricarin	-7.5
1824	isocorydine_N-oxide	-7.5
1825	ZINC000095486151	-7.5
1826	pachycladin_E	-7.5
1827	O-methylismine	-7.5
1828	ZINC000095486283	-7.5
1829	"1-angeloyloxy-9-alphahydroxy-eudesma-4,11(13)-dien-6alpha,12-olide"	-7.5
1830	5alpha-hydroxy-beta-eudesmol	-7.5
1831	citronellyl_acetate	-7.5
1832	sphaeropsidin_B	-7.5
1833	"(E,Z)-2,4-decadienyl_isovalerate"	-7.5
1834	"17-hydroxy-3beta,19-diacetoxyspongia-13(16),14-dien-2-one"	-7.5
1835	"4beta-hydroxy-11,12,13-trinor-5-eudesmen-1,7-dione"	-7.5
1836	"5,7,4'-trihydroxy-2',3',5'-trimethoxyflavone"	-7.5
1837	ZINC000014680293	-7.5
1838	"13-hydroxy-3-oxogermacra-1(10),7(12)-6alpha,12-olide"	-7.5
1839	trichodimerol	-7.5
1840	6-bromoaplysinopsin	-7.5
1841	"7alpha,18-diacetoxy-13beta-methoxyabiet-8(14)-ene"	-7.5
1842	2alpha-hydroxy-4-epi-ilicic_acid	-7.5
1843	4'-O-methylgallocatechin	-7.5
1844	4-(p-hydroxyphenyl)-butan-2-one	-7.5
1845	"ent-7alpha,18-dihydroxykaur-16-ene"	-7.5
1846	"ent-11beta,15beta-dihydroxykaur-16-en-19-oic_acid"	-7.5
1847	"3alpha,18,19-trihydroxy_trachylobane"	-7.5
1848	omega-hydroxypropioguaiacone	-7.5
1849	guaianediol	-7.5
1850	cis-sabinene_hydrate_acetate	-7.5
1851	ZINC000000607911	-7.5
1852	myrtenol-beta-D-glucopyranoside-6'-O-acetate	-7.5
1853	deacetylargentiolide_B	-7.5
1854	3-oxo-alpha-costic_acid	-7.5
1855	blepharizone	-7.5
1856	kosotoxin	-7.5
1857	laccaic_acid_D-methyl_ester	-7.5
1858	"1beta,8beta-dihydroxyeudesman-3,7(11)-dien-8alpha,12-olide"	-7.5
1859	"3,4-dihydroxy-p-menth-1-ene"	-7.5
1860	methyl_4-O-beta-D-glucopyranosylcaffeate	-7.5
1861	aguerin-beta	-7.5
1862	"15-hydroxy-8-alpha-(3'-hydroxy-isobutanoyloxy)-elemane-1,3,11(13)-trien-12,6-olide"	-7.5
1863	"6alpha-angeloyloxy-1beta,4alpha-dihydroxyeudesm-11(13)-en-8alpha,12-olide"	-7.5
1864	(+)-aromadendrin	-7.5
1865	"1,8-dihydroxy-3-(hydroxyl_methyl)-5-methoxy_anthracene-9,10-dione"	-7.5
1866	3-butyltetrahydrophthalide	-7.5
1867	7-O-senecioylplatynecine	-7.5
1868	"4beta-hydroxygermacra-1(10),5-diene"	-7.5
1869	palmatine	-7.5
1870	"4-[(3aR,7S,8aS)-7-methyl-3-methylidene-2-oxo-2H,3H,3aH,4H,7H,8H,8aH-cyclohepta[b]furan-6-yl]-4-hydroxybutan-2-yl_acetate"	-7.5
1871	6-O-angeloyl-9alpha-hydroxyludovicin_A	-7.5
1872	coniferyl_alcohol_4-O-sulphate	-7.5
1873	beta-eudesmol-(alpha-xylopyranoside-triacetate)	-7.5
1874	iso-seco-tanapartholide-3-O-methyl_ether	-7.5
1875	transtaganolide_D	-7.5
1876	beta-patchoulene	-7.5
1877	elemol	-7.5
1878	hydroxysmirnovine	-7.5
1879	4-O-acetylcuauthemone_3-O-(2'-hydroxy-2'-methyl-3'-acetoxybutyrate)	-7.5
1880	5-OH-3-methylnaphtho[2-3-c]furan-4(1H)-one	-7.5
1881	ZINC000028109109	-7.5
1882	lacitemzine	-7.5
1883	7-epi-alpha-selinene	-7.5
1884	8alpha-O-(4-hydroxy-2-methylenebutanoyloxy)melitensin	-7.5
1885	calystegine_B3	-7.5
1886	hypoestenonol_A	-7.5
1887	arugosin_F	-7.5
1888	14-hydroxy-dauc-4-ene	-7.5
1889	ZINC000071791185	-7.5
1890	"platambin-1,6-dione"	-7.5
1891	"4alpha-acetoxy-3alpha-(2',3'-epoxy-2'-methylbutyrate)-11-hydroxy-6,7-dehydro-eudesman-8-one"	-7.5
1892	isoimpinellin	-7.5
1893	jaeschkeanadiol_p-hydroxybenzoate	-7.5
1894	2-(4-carboxy-3-methoxystyryl)-2-methoxysuccinic_acid	-7.5
1895	polygodial	-7.4
1896	"rel-1beta,3alpha,6beta-trihydroxyeudesm-4-ene"	-7.4
1897	marrubenol	-7.4
1898	methyl_phloroglucinol_iB	-7.4
1899	argaminolic_C	-7.4
1900	ZINC000095485999	-7.4
1901	eudesm-4(15)-ene-6-ol	-7.4
1902	4-isopropylbenzaldehyde	-7.4
1903	5-methyldihydroflavasperone	-7.4
1904	8beta-methoxy-10beta-hydroxyeremophilenolide	-7.4
1905	ketopelenolide_B	-7.4
1906	leucason	-7.4
1907	rubrofusarin_B	-7.4
1908	"1beta-angeloyloxy-9alpha-hydroxyeudesm-3,11(13)-dien-5alpha,7alphaH-12,6-olide"	-7.4
1909	8-acetoxyisochiliolide_lactone	-7.4
1910	"cis-muurola-4(14),5-diene"	-7.4
1911	"1beta-hydroxy-15-oxo-8alpha-(2-(hydroxymethyl)acrolyloyloxy)eudesm-11(13)-en-6alpha,12-olide"	-7.4
1912	3-alpha-hydroxycativic_acid_diol	-7.4
1913	2-hydroxytomentosin	-7.4
1914	9_tigloylretronecine	-7.4
1915	T-muurolol	-7.4
1916	homalomenol_C	-7.4
1917	Sorbinil	-7.4
1918	ZINC000095486003	-7.4
1919	artabin	-7.4
1920	teuclatriol	-7.4
1921	myristoleic_acid	-7.4
1922	"4beta,6beta-dihydroxy-1alpha,5beta(H)-guai-9-ene"	-7.4
1923	"1beta-hydroxy-6betaH,7alphaH,11alphaH-germacran-4(5),10(15)-dien-6,12-olide"	-7.4
1924	"1,13-bis-O-desacetyl-1-oxo-afraglaucolide"	-7.4
1925	"6alpha,17,19-ent-trachylobantriol"	-7.4
1926	ZINC000006038016	-7.4
1927	"13,17-dihydroxy-labda-8,14-diene-17-O-xylopyranoside"	-7.4
1928	ent-trachyloban-18-_oic_acid	-7.4
1929	"1alpha,10beta-dihydroxyguaia-3-en-6alpha,12-olide"	-7.4
1930	E-coniferin	-7.4
1931	galanthamine	-7.4
1932	striatal_D	-7.4
1933	8alpha-[2'-hydroxymethyl-2'-butenoyloxy]-sonchucarpolide	-7.4
1934	chromon	-7.4
1935	11-hydroxyjasionone	-7.4
1936	vebenaline	-7.4
1937	gamma-gurjunene	-7.4
1938	leontogenin	-7.4
1939	jaeschkeanadiol_benzoate	-7.4
1940	deacetylherbolide_A	-7.4
1941	salonitenolide_8-O-(4'-acetoxy-5'-hydroxyangelate)	-7.4
1942	ZINC000095486238	-7.4
1943	"13,17-dihydroxy-labda-8,14-diene-17-O-xylopyranoside"	-7.4
1944	15-hydroxyisocostic_acid_methyl_ester	-7.4
1945	ZINC000014490611	-7.4
1946	wortmannin_A	-7.4
1947	haemultine	-7.4
1948	"(2R,5R)-5-(2-hydroxypropan-2-yl)-2-methyl-2-(4-oxopentyl)cyclohexanone"	-7.4
1949	"(1R,2R,3R_,6R,7R)-1,2,3,6,7-pentahydroxy-2-_acetoxy-bisabol-10(11)-ene"	-7.4
1950	daucoeudesmanolactone_A	-7.4
1951	ZINC000100003447	-7.4
1952	13-O-desacetyl-1alpha-hydroxyafraglaucolide	-7.4
1953	"1alpha,9alpha-dihydroxy-alpha-cyclocostunolide"	-7.4
1954	ZINC000095485896	-7.4
1955	ismine	-7.4
1956	"3-oxo-4alpha-acetoxy-15-hydroxy-1alphaH,5alphaH,6betaH,7alphaH,11betaH-guai-10(14)-ene-6,12-olide"	-7.4
1957	violaceol_II	-7.4
1958	alpha-selinene	-7.4
1959	4-epi-abietic_acid	-7.4
1960	dichrocepholide_B	-7.4
1961	"6alpha-hydroxy-1alpha,4beta-epoxygermacra-1(10),4,11(13)-trien-8alpha,12-olide"	-7.4
1962	"6',8-O-dimethylknipholone"	-7.4
1963	"7alpha-hydroxy-8-_drimen-11,12-olide"	-7.4
1964	isoincensole_oxide	-7.4
1965	"3,7-dihydroxy-5,8-dimethoxyflavanone"	-7.4
1966	"cis-muurola-3,5-diene"	-7.4
1967	8-epiloganin	-7.4
1968	"7alpha,8beta-dihydroxydeepoxysarcophine"	-7.4
1969	ZINC000085909641	-7.4
1970	"methyl_15-oxo-eudesmane-4,11(13)-dien-12-oate"	-7.4
1971	"18,19-Secoyohimban-19-oic_acid,16,17,20,21-tetradehydro-16-(hydroxymethyl)-,_methyl_ester_(15beta,16_E)"	-7.4
1972	ZINC000095486000	-7.4
1973	"4,11(13)-eudesmadien-12-oic_acid"	-7.4
1974	"4beta,5alpha,10alpha-trihydroxy-1alpha,2alpha-epoxy-8alpha-methylbutanoyloxy-11,13-dehydroguaia-6alpha,12-olide"	-7.4
1975	"5,7-dihydroxy-2',3',4'-trimethoxy-6-(3-methylbut-2-enyl)isoflavanone"	-7.4
1976	"1beta,8alpha-dihydroxygermacr-4-en-12,6-olide"	-7.4
1977	6-O-angeloyl-9alpha-hydroxysantamarin	-7.4
1978	thymolisobutyrate	-7.4
1979	damsin	-7.4
1980	"3,6-diacetoxytropane"	-7.4
1981	sonchucarpolide	-7.4
1982	altersolanol_A	-7.4
1983	"7alpha-germacra-1(10),4(15)-diene-5beta,6alpha-diol"	-7.4
1984	"13-hydroxy-3-oxo-guaia-1alpha,5alphaH-7(11)-en-6beta,12-olide"	-7.4
1985	2beta-hydroxyhardwickiic_acid	-7.4
1986	ZINC000006019276	-7.4
1987	balchanolide	-7.4
1988	cinnamolide	-7.4
1989	ZINC000095486113	-7.4
1990	"12beta-acetoxy-Delta-1,2-dehydrocabralea-lactone"	-7.4
1991	alpha-acoradiene	-7.4
1992	7-epi-ilicic_acid	-7.4
1993	"1beta,4beta,7alpha-trihydroxyeudesmane"	-7.4
1994	ZINC000014490613	-7.4
1995	terretonin	-7.4
1996	solsodomine_A	-7.4
1997	indole-beta-carboxylic_acid	-7.4
1998	Z-debromohymenialdisine	-7.4
1999	transtaganolide_C	-7.4
2000	benzoic_acid_4-O-beta-glucoside	-7.4
2001	"11,13-dehydromelitensin"	-7.4
2002	teuhircoside	-7.4
2003	umbellactal	-7.4
2004	2-acetoxy-6-p-hydroxybenzoyl-jaeschkeanadiol	-7.4
2005	trachelanthamine	-7.4
2006	1-epi-isoerivanin	-7.4
2007	phlomuroside	-7.4
2008	"11beta,13-dihydroreynosin"	-7.4
2009	"15,16,17-trihydroxypimar-8(9)-ene"	-7.4
2010	"18,19-di-acetoxyvoucapane"	-7.4
2011	3-methylbutyryloxytropane	-7.4
2012	anagyrine	-7.4
2013	isocorydine	-7.4
2014	lapiferin	-7.4
2015	ZINC000100003269	-7.4
2016	dihydroprotopine	-7.3
2017	"10beta-hydroxy-11beta,13-dihydrocichopumilide"	-7.3
2018	ZINC000095486169	-7.3
2019	7-norcarnegine	-7.3
2020	dendronephthol_A	-7.3
2021	moloka'iakitamide	-7.3
2022	8-hydroxy-5-methoxypsoralene	-7.3
2023	3alpha-acetoxy-beta-eudesmol-(alpha-xylopyranoside-triacetate)	-7.3
2024	"4H-1-benzopyran-4-one,_2,_3-dihydro-5-_hydroxy-2-(4'-methoxy-3'-hydroxybenzyl)-7-O-(2-methyl_butanol)_ether"	-7.3
2025	cangoronine_methyl_ester	-7.3
2026	hypoestenonol_B	-7.3
2027	methyl_6-hydroxyangolensate	-7.3
2028	ZINC000004098293	-7.3
2029	bisaboloxide_A	-7.3
2030	buchariol	-7.3
2031	4beta-hydroxy-6alpha-benzoyloxy-10alpha-hydroxydauc-8-ene	-7.3
2032	vittatine	-7.3
2033	13-hydroxy-alpha-cyperene	-7.3
2034	15-acetoxy-gamma-eudesmol-(alpha-xylopyranoside-triacetate)	-7.3
2035	agarospirol	-7.3
2036	4alpha-hydroxy-homalomenol_C	-7.3
2037	pachycladin_D	-7.3
2038	phloroglucinol_2-MeB	-7.3
2039	"13,14_dihydroxy-15,16_dimethoxy-(-)-6alpha-hydroxy-5alpha,8alpha,9alpha,10alpha-cleroda-3-en-18-oic_acid"	-7.3
2040	"octahydro-3,8,8-trimethyl-6-methylene-1H-3a,7-methanoazulen-5-ol"	-7.3
2041	myrtenol_beta-D-glucopyranoside	-7.3
2042	allocryptopine	-7.3
2043	portulasoid	-7.3
2044	ZINC000095486288	-7.3
2045	humulene_oxide	-7.3
2046	chrysothol	-7.3
2047	dichrocepholide_A	-7.3
2048	penicinoline	-7.3
2049	incensole_oxide	-7.3
2050	"1beta,6alpha-dihydroxy-7epi-eudesm-4(15)-ene"	-7.3
2051	parthenin	-7.3
2052	alpha-acorenol	-7.3
2053	longifolene	-7.3
2054	hugorosediol	-7.3
2055	zataroside_A	-7.3
2056	4alpha-[(beta-D-glucopyranosyloxy)methyl]-5alpha-(2-hydroxyethyl)-3-methylcyclopent-2-en-1-one	-7.3
2057	"5-oxo-eudesmane-4,11(13)-dien-12-oic_acid"	-7.3
2058	elgonene_L	-7.3
2059	"3alpha,5alpha-dihydroxycostic_acid"	-7.3
2060	cis-muurol-5-en-4beta-ol	-7.3
2061	3-(3'-acetoxy-2'-hydroxy-2'-methyl_butyryl)-cuauhtemone	-7.3
2062	carvenone	-7.3
2063	"1beta,9beta-diacetoxyeudesm-3-en-5alpha,6beta,11beta-H-12,6-olide"	-7.3
2064	6-phenyl-n-hexanol	-7.3
2065	"1beta,8alpha-dihydroxy-eudesm-4-en-6beta,7alpha,11betaH-6-olide"	-7.3
2066	bigelovin	-7.3
2067	costunolide	-7.3
2068	"6-di(7-hydroxy,1,_5-epoxy_germacrane)"	-7.3
2069	"11-hydroxyeremophil-6(7),9(10)-dien-8-one"	-7.3
2070	norsanguinine	-7.3
2071	"5,4'-dihydroxy-7,2'-dimethoxy-6-methylisoflavanone"	-7.3
2072	"5-OH-3-methylnaphtho[2-3-c]furan-4,9-dione"	-7.3
2073	thymol-beta-glucopyranoside	-7.3
2074	"4'-ethyl-4-methyl-2,3',5',6-tetrahydroxy[1,1'-biphenyl]-4,4'-dicarboxylate"	-7.3
2075	1-epi-cubenol	-7.3
2076	"6alpha-hydroxy-1,4,1alpha,5alpha-diepoxyxanth-10(14)-ene"	-7.3
2077	"3,7-dihydroxy-5-tigloyloxycarvotacetone"	-7.3
2078	"1beta-hydroxy-8alpha-methoxyeremophil-7(11),9-dien-8beta,12-olide"	-7.3
2079	"ent-18-acetoxy-3beta,7alpha,17-trihydroxykaur-15-ene"	-7.3
2080	3beta-angeloyloxy-10beta-hydroxyeremophilenolide	-7.3
2081	2-desoxo-2-acetyloxy-4-hydroxy-tomentosin	-7.3
2082	"6alpha,9alpha-dihydroxy-4(13),7-coloratadiene-_11,12-dial"	-7.3
2083	10-hydroxy-Nb-methylcorynantheol	-7.3
2084	9-O-demethylhomolycorine	-7.3
2085	"4,8,8-trimethyl2-methylene-4-vinylbicyclo[5.2.0]nonane"	-7.3
2086	(-)-eremantholide_C	-7.3
2087	inuloxin_C	-7.3
2088	5-OH-3-methylnaphtho[2-3-c]furan-4(9H)-one	-7.3
2089	"3alpha,4alpha-epoxy-1alpha-hydroxy-9alpha-angeloyloxy-alpha-cyclocostunolide"	-7.3
2090	alterlactone	-7.3
2091	"8alpha-hydroxy-3-oxo-6betaH,7alphaH,11betaH-germacran-4(14),9(10)-dien-6,12-olide"	-7.3
2092	2-oxoisodauc-5-en-12-al	-7.3
2093	"14-oxo-eudesm-4,11(13)-dien-12-oic_acid"	-7.3
2094	trans-piperitol_acetate	-7.3
2095	"(4R,5R,6R)-4,5-dihydroxy-6-(6'-methylsalicyloxy)-2-methyl-2-cyclohexen-1-one"	-7.3
2096	proceranolide	-7.3
2097	ZINC000095486289	-7.3
2098	ZINC000015255324	-7.3
2099	"8alpha-isobutanoyloxy-4beta,5alpha,10alpha-trihydroxy-1alpha,2alpha-epoxy-11,13-dehydroguaia-6alpha,12-olide"	-7.3
2100	"1-alphahydroxyeremophyl-7(11),9(10)-diene-8-one"	-7.3
2101	3-epimacronine	-7.3
2102	neoambrosin	-7.2
2103	cis-14-nor-muurol-5-en-4-one	-7.2
2104	musizin	-7.2
2105	"1alpha,3beta-dihydroxy-9beta,10beta-epoxy-7alpha,11betaH-germacra-4Z,9Z-dien-12,6alpha-olide"	-7.2
2106	muzigadial	-7.2
2107	tazettine	-7.2
2108	melitensin	-7.2
2109	"1alpha,3beta-dihydroxy-7alpha,11alpha-germacra-4Z,10(14)-dien-12,6alpha-olide"	-7.2
2110	homolycorine	-7.2
2111	"6alpha-acetoxy-10beta-hydroxyguaia-1,4(15),11(13)-trien-8alpha,12-olide"	-7.2
2112	vomifoliol	-7.2
2113	carvacrol_methyl_ether	-7.2
2114	bakkenolide_A	-7.2
2115	neoalloocimene	-7.2
2116	ZINC000095486200	-7.2
2117	"(E)-methyl-3-(5-butyl-1-hydroxy-2,3-dimethyl-4-oxocyclopent-2-enyl)acrylate"	-7.2
2118	"5,7-dihydroxy-2',3',4',5'-tetramethoxyflavone"	-7.2
